"","year","momed","sphere","variable","val","prop","prop_low","prop_upp"
"1638",1992,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.446364001999745,0.401842509060123,0.490885494939367
"1639",1992,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Conventional",0.361992767014477,0.319210137022206,0.404775397006748
"1640",1992,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Feminist",0.638007232985523,0.595224602993252,0.680789862977794
"1641",1992,"SOME COLLEGE","Employed Mothers","suffer","Conventional",0.585034013197544,0.532862923221248,0.637205103173841
"1642",1992,"SOME COLLEGE","Employed Mothers","suffer","Feminist",0.414965986802456,0.362794896826159,0.467137076778752
"1643",1992,"SOME COLLEGE","Employed Mothers","warm","Conventional",0.378478665581459,0.325423771755783,0.431533559407135
"1644",1992,"SOME COLLEGE","Employed Mothers","warm","Feminist",0.621521334418541,0.568466440592865,0.674576228244217
"1645",1992,"COMPLETED COLLEGE","Employed Mothers","suffer","Conventional",0.519247594439075,0.473106792852383,0.565388396025766
"1646",1992,"COMPLETED COLLEGE","Employed Mothers","suffer","Feminist",0.480752405560925,0.434611603974234,0.526893207147617
"1647",1992,"COMPLETED COLLEGE","Employed Mothers","warm","Conventional",0.292650918335197,0.252453538217092,0.332848298453301
"1648",1992,"COMPLETED COLLEGE","Employed Mothers","warm","Feminist",0.707349081664803,0.667151701546699,0.747546461782908
"1649",1993,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.495614035404944,0.416115444333357,0.575112626476531
"1650",1993,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.504385964595056,0.424887373523469,0.583884555666643
"1651",1993,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Conventional",0.307017544020173,0.23345205224354,0.380583035796805
"1652",1993,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Feminist",0.692982455979827,0.619416964203195,0.76654794775646
"1653",1993,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.540023896305094,0.495954706988939,0.58409308562125
"1654",1993,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.459976103694906,0.41590691437875,0.504045293011061
"1655",1993,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Conventional",0.289924333206996,0.249115327423062,0.33073333899093
"1656",1993,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Feminist",0.710075666793004,0.66926666100907,0.750884672576938
"1657",1993,"SOME COLLEGE","Employed Mothers","suffer","Conventional",0.576335875943136,0.524229014547211,0.628442737339061
"1658",1993,"SOME COLLEGE","Employed Mothers","suffer","Feminist",0.423664124056864,0.371557262660939,0.475770985452789
"1659",1993,"SOME COLLEGE","Employed Mothers","warm","Conventional",0.319974554322346,0.272450448285331,0.36749866035936
"1660",1993,"SOME COLLEGE","Employed Mothers","warm","Feminist",0.680025445677654,0.63250133964064,0.727549551714669
"1661",1993,"COMPLETED COLLEGE","Employed Mothers","suffer","Conventional",0.533393097546857,0.487936702911804,0.57884949218191
"1662",1993,"COMPLETED COLLEGE","Employed Mothers","suffer","Feminist",0.466606902453143,0.42115050781809,0.512063297088196
"1663",1993,"COMPLETED COLLEGE","Employed Mothers","warm","Conventional",0.324518154896802,0.282813671405064,0.366222638388539
"1664",1993,"COMPLETED COLLEGE","Employed Mothers","warm","Feminist",0.675481845103198,0.633777361611461,0.717186328594936
"1665",1994,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.54882154854563,0.463720608063004,0.633922489028256
"1666",1994,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.45117845145437,0.366077510971744,0.536279391936997
"1667",1994,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Conventional",0.287878788051097,0.207159261700357,0.368598314401837
"1668",1994,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Feminist",0.712121211948903,0.631401685598163,0.792840738299643
"1669",1994,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.515673290353925,0.470528359705606,0.560818221002244
"1670",1994,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.484326709646075,0.439181778997756,0.529471640294395
"1671",1994,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Conventional",0.33421633612528,0.29073178282691,0.37770088942365
"1672",1994,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Feminist",0.66578366387472,0.62229911057635,0.70926821717309
"1673",1994,"SOME COLLEGE","Employed Mothers","suffer","Conventional",0.517288135121086,0.464296653250013,0.57027961699216
"1674",1994,"SOME COLLEGE","Employed Mothers","suffer","Feminist",0.482711864878914,0.42972038300784,0.535703346749987
"1675",1994,"SOME COLLEGE","Employed Mothers","warm","Conventional",0.309152542154622,0.259610579002701,0.358694505306543
"1676",1994,"SOME COLLEGE","Employed Mothers","warm","Feminist",0.690847457845378,0.641305494693457,0.740389420997299
"1677",1994,"COMPLETED COLLEGE","Employed Mothers","suffer","Conventional",0.510974538601109,0.467910398346305,0.554038678855913
"1678",1994,"COMPLETED COLLEGE","Employed Mothers","suffer","Feminist",0.489025461398891,0.445961321144087,0.532089601653695
"1679",1994,"COMPLETED COLLEGE","Employed Mothers","warm","Conventional",0.345917472423603,0.305305065328957,0.38652987951825
"1680",1994,"COMPLETED COLLEGE","Employed Mothers","warm","Feminist",0.654082527576397,0.61347012048175,0.694694934671043
"1681",1995,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.48287112474462,0.399976747717124,0.565765501772117
"1682",1995,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.51712887525538,0.434234498227883,0.600023252282876
"1683",1995,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Conventional",0.278955953489187,0.205570204890541,0.352341702087832
"1684",1995,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Feminist",0.721044046510813,0.647658297912168,0.794429795109459
"1685",1995,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.568957870928696,0.524902311398979,0.613013430458413
"1686",1995,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.431042129071304,0.386986569541587,0.475097688601021
"1687",1995,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Conventional",0.328159644752426,0.285892394082588,0.370426895422263
"1688",1995,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Feminist",0.671840355247574,0.629573104577737,0.714107605917412
"1689",1995,"SOME COLLEGE","Employed Mothers","suffer","Conventional",0.51612903266706,0.462884371100802,0.569373694233319
"1690",1995,"SOME COLLEGE","Employed Mothers","suffer","Feminist",0.483870967332939,0.430626305766681,0.537115628899198
"1691",1995,"SOME COLLEGE","Employed Mothers","warm","Conventional",0.310659187153167,0.261477891342187,0.359840482964146
"1692",1995,"SOME COLLEGE","Employed Mothers","warm","Feminist",0.689340812846833,0.640159517035854,0.738522108657813
"1693",1995,"COMPLETED COLLEGE","Employed Mothers","suffer","Conventional",0.518835616503747,0.475921048246597,0.561750184760898
"1694",1995,"COMPLETED COLLEGE","Employed Mothers","suffer","Feminist",0.481164383496253,0.438249815239102,0.524078951753403
"1695",1995,"COMPLETED COLLEGE","Employed Mothers","warm","Conventional",0.33047945172143,0.290350587020665,0.370608316422195
"1696",1995,"COMPLETED COLLEGE","Employed Mothers","warm","Feminist",0.66952054827857,0.629391683577805,0.709649412979335
"1697",1996,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.588626998219733,0.494167060259205,0.683086936180261
"1698",1996,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.411373001780267,0.316913063819739,0.505832939740795
"1699",1996,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Conventional",0.29629890367844,0.204581114825062,0.388016692531817
"1700",1996,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Feminist",0.70370109632156,0.611983307468183,0.795418885174938
"1701",1996,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.558706518215694,0.509578227130155,0.607834809301232
"1702",1996,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.441293481784307,0.392165190698768,0.490421772869845
"1703",1996,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Conventional",0.343951141125587,0.296891089536059,0.391011192715115
"1704",1996,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Feminist",0.656048858874413,0.608988807284885,0.703108910463941
"1705",1996,"SOME COLLEGE","Employed Mothers","suffer","Conventional",0.527144141282745,0.465900207503658,0.588388075061832
"1706",1996,"SOME COLLEGE","Employed Mothers","suffer","Feminist",0.472855858717255,0.411611924938168,0.534099792496342
"1707",1996,"SOME COLLEGE","Employed Mothers","warm","Conventional",0.299881176735544,0.244527656885829,0.35523469658526
"1708",1996,"SOME COLLEGE","Employed Mothers","warm","Feminist",0.700118823264456,0.64476530341474,0.755472343114171
"1709",1996,"COMPLETED COLLEGE","Employed Mothers","suffer","Conventional",0.535764808255754,0.488448301169639,0.583081315341869
"1710",1996,"COMPLETED COLLEGE","Employed Mothers","suffer","Feminist",0.464235191744246,0.416918684658131,0.511551698830361
"1711",1996,"COMPLETED COLLEGE","Employed Mothers","warm","Conventional",0.308699449976154,0.264890370031939,0.352508529920368
"1712",1996,"COMPLETED COLLEGE","Employed Mothers","warm","Feminist",0.691300550023846,0.647491470079632,0.735109629968061
"1713",1997,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.491061953613352,0.391589681808849,0.590534225417855
"1714",1997,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.508938046386648,0.409465774582145,0.608410318191151
"1715",1997,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Conventional",0.244020975817662,0.163409653401774,0.32463229823355
"1716",1997,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Feminist",0.755979024182338,0.67536770176645,0.836590346598226
"1717",1997,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.520024533966717,0.47014661875219,0.569902449181244
"1718",1997,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.479975466033283,0.430097550818756,0.52985338124781
"1719",1997,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Conventional",0.326155057357668,0.277712283173438,0.374597831541898
"1720",1997,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Feminist",0.673844942642332,0.625402168458102,0.722287716826562
"1721",1997,"SOME COLLEGE","Employed Mothers","suffer","Conventional",0.531143915393475,0.467374905429419,0.594912925357531
"1722",1997,"SOME COLLEGE","Employed Mothers","suffer","Feminist",0.468856084606525,0.405087074642469,0.532625094570581
"1723",1997,"SOME COLLEGE","Employed Mothers","warm","Conventional",0.271441426574886,0.21540701713596,0.327475836013812
"1724",1997,"SOME COLLEGE","Employed Mothers","warm","Feminist",0.728558573425114,0.672524163986188,0.78459298286404
"1725",1997,"COMPLETED COLLEGE","Employed Mothers","suffer","Conventional",0.490696552725735,0.444819585963795,0.536573519487676
"1726",1997,"COMPLETED COLLEGE","Employed Mothers","suffer","Feminist",0.509303447274265,0.463426480512324,0.555180414036205
"1727",1997,"COMPLETED COLLEGE","Employed Mothers","warm","Conventional",0.328877271685918,0.285523110206478,0.372231433165359
"1728",1997,"COMPLETED COLLEGE","Employed Mothers","warm","Feminist",0.671122728314082,0.627768566834641,0.714476889793522
"1729",1998,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.477473362565355,0.386569417355459,0.568377307775251
"1730",1998,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.522526637434645,0.431622692224749,0.613430582644541
"1731",1998,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Conventional",0.254974381190118,0.17496788943971,0.334980872940526
"1732",1998,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Feminist",0.745025618809882,0.665019127059474,0.82503211056029
"1733",1998,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.489761762269777,0.440880542178229,0.538642982361325
"1734",1998,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.510238237730223,0.461357017638675,0.559119457821771
"1735",1998,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Conventional",0.256381740076367,0.214150575967272,0.298612904185463
"1736",1998,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Feminist",0.743618259923633,0.701387095814537,0.785849424032729
"1737",1998,"SOME COLLEGE","Employed Mothers","suffer","Conventional",0.512275167480905,0.451508840008359,0.57304149495345
"1738",1998,"SOME COLLEGE","Employed Mothers","suffer","Feminist",0.487724832519095,0.42695850504655,0.548491159991641
"1739",1998,"SOME COLLEGE","Employed Mothers","warm","Conventional",0.343369854044301,0.28575594862321,0.400983759465392
"1740",1998,"SOME COLLEGE","Employed Mothers","warm","Feminist",0.656630145955699,0.599016240534608,0.71424405137679
"1741",1998,"COMPLETED COLLEGE","Employed Mothers","suffer","Conventional",0.500611740872683,0.453276890831243,0.547946590914124
"1742",1998,"COMPLETED COLLEGE","Employed Mothers","suffer","Feminist",0.499388259127317,0.452053409085876,0.546723109168757
"1743",1998,"COMPLETED COLLEGE","Employed Mothers","warm","Conventional",0.304056444371666,0.26111481705401,0.346998071689321
"1744",1998,"COMPLETED COLLEGE","Employed Mothers","warm","Feminist",0.695943555628334,0.653001928310679,0.73888518294599
"1745",1999,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.463335422484735,0.367815623467268,0.558855221502203
"1746",1999,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.536664577515265,0.441144778497797,0.632184376532732
"1747",1999,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Conventional",0.25620867139041,0.17624645842818,0.33617088435264
"1748",1999,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Feminist",0.74379132860959,0.663829115647359,0.82375354157182
"1749",1999,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.500024624201193,0.445080500273052,0.554968748129333
"1750",1999,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.499975375798807,0.445031251870667,0.554919499726948
"1751",1999,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Conventional",0.257505990779002,0.209854156534012,0.305157825023992
"1752",1999,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Feminist",0.742494009220998,0.694842174976008,0.790145843465988
"1753",1999,"SOME COLLEGE","Employed Mothers","suffer","Conventional",0.470688549680823,0.406437037499506,0.53494006186214
"1754",1999,"SOME COLLEGE","Employed Mothers","suffer","Feminist",0.529311450319177,0.46505993813786,0.593562962500493
"1755",1999,"SOME COLLEGE","Employed Mothers","warm","Conventional",0.344238994344212,0.28320804591198,0.405269942776443
"1756",1999,"SOME COLLEGE","Employed Mothers","warm","Feminist",0.655761005655788,0.594730057223557,0.71679195408802
"1757",1999,"COMPLETED COLLEGE","Employed Mothers","suffer","Conventional",0.495861404056303,0.448363722740302,0.543359085372304
"1758",1999,"COMPLETED COLLEGE","Employed Mothers","suffer","Feminist",0.504138595943697,0.456640914627696,0.551636277259698
"1759",1999,"COMPLETED COLLEGE","Employed Mothers","warm","Conventional",0.312898928258448,0.269104464212227,0.356693392304669
"1760",1999,"COMPLETED COLLEGE","Employed Mothers","warm","Feminist",0.687101071741552,0.643306607695332,0.730895535787773
"1761",2000,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.518240860654748,0.400429946888803,0.636051774420693
"1762",2000,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.481759139345252,0.363948225579307,0.599570053111197
"1763",2000,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Conventional",0.307901191913358,0.19168235427658,0.424120029550135
"1764",2000,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Feminist",0.692098808086642,0.575879970449865,0.80831764572342
"1765",2000,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.500720130144409,0.442046632050415,0.559393628238402
"1766",2000,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.499279869855591,0.440606371761598,0.557953367949585
"1767",2000,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Conventional",0.319802229213772,0.265194198416348,0.374410260011196
"1768",2000,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Feminist",0.680197770786228,0.625589739988804,0.734805801583652
"1769",2000,"SOME COLLEGE","Employed Mothers","suffer","Conventional",0.552830095432971,0.481415019101386,0.624245171764556
"1770",2000,"SOME COLLEGE","Employed Mothers","suffer","Feminist",0.447169904567029,0.375754828235444,0.518584980898614
"1771",2000,"SOME COLLEGE","Employed Mothers","warm","Conventional",0.27397127463895,0.211764778637423,0.336177770640477
"1772",2000,"SOME COLLEGE","Employed Mothers","warm","Feminist",0.72602872536105,0.663822229359523,0.788235221362577
"1773",2000,"COMPLETED COLLEGE","Employed Mothers","suffer","Conventional",0.4661461485699,0.416377185034583,0.515915112105217
"1774",2000,"COMPLETED COLLEGE","Employed Mothers","suffer","Feminist",0.5338538514301,0.484084887894783,0.583622814965417
"1775",2000,"COMPLETED COLLEGE","Employed Mothers","warm","Conventional",0.297867836521338,0.253278690109003,0.342456982933674
"1776",2000,"COMPLETED COLLEGE","Employed Mothers","warm","Feminist",0.702132163478662,0.657543017066326,0.746721309890997
"1777",2001,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.562961746695042,0.45133976369745,0.674583729692635
"1778",2001,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.437038253304958,0.325416270307365,0.54866023630255
"1779",2001,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Conventional",0.266149631483285,0.172583141341467,0.359716121625103
"1780",2001,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Feminist",0.733850368516715,0.640283878374897,0.827416858658533
"1781",2001,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.514943184493695,0.453061115303115,0.576825253684275
"1782",2001,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.485056815506305,0.423174746315725,0.546938884696885
"1783",2001,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Conventional",0.286984815127229,0.230483778496657,0.343485851757801
"1784",2001,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Feminist",0.713015184872771,0.656514148242199,0.769516221503343
"1785",2001,"SOME COLLEGE","Employed Mothers","suffer","Conventional",0.477467776927064,0.406751907815678,0.548183646038451
"1786",2001,"SOME COLLEGE","Employed Mothers","suffer","Feminist",0.522532223072936,0.451816353961549,0.593248092184322
"1787",2001,"SOME COLLEGE","Employed Mothers","warm","Conventional",0.326900313369085,0.259184596390893,0.394616030347277
"1788",2001,"SOME COLLEGE","Employed Mothers","warm","Feminist",0.673099686630915,0.605383969652722,0.740815403609107
"1789",2001,"COMPLETED COLLEGE","Employed Mothers","suffer","Conventional",0.506500452947922,0.45443248913881,0.558568416757035
"1790",2001,"COMPLETED COLLEGE","Employed Mothers","suffer","Feminist",0.493499547052078,0.441431583242965,0.54556751086119
"1791",2001,"COMPLETED COLLEGE","Employed Mothers","warm","Conventional",0.334441704460456,0.285203441478112,0.3836799674428
"1792",2001,"COMPLETED COLLEGE","Employed Mothers","warm","Feminist",0.665558295539544,0.6163200325572,0.714796558521888
"1793",2002,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.411053412520567,0.294029844387621,0.528076980653512
"1794",2002,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.588946587479433,0.471923019346488,0.705970155612379
"1795",2002,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Conventional",0.311669124056675,0.200956222414999,0.42238202569835
"1796",2002,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Feminist",0.688330875943325,0.57761797430165,0.799043777585001
"1797",2002,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.464844419710021,0.405596282329084,0.524092557090959
"1798",2002,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.535155580289978,0.475907442909041,0.594403717670916
"1799",2002,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Conventional",0.27473795466779,0.223316042131179,0.326159867204402
"1800",2002,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Feminist",0.72526204533221,0.673840132795598,0.776683957868821
"1801",2002,"SOME COLLEGE","Employed Mothers","suffer","Conventional",0.426286212236753,0.359111426446695,0.49346099802681
"1802",2002,"SOME COLLEGE","Employed Mothers","suffer","Feminist",0.573713787763247,0.50653900197319,0.640888573553305
"1803",2002,"SOME COLLEGE","Employed Mothers","warm","Conventional",0.269724263328668,0.210397028270245,0.32905149838709
"1804",2002,"SOME COLLEGE","Employed Mothers","warm","Feminist",0.730275736671332,0.67094850161291,0.789602971729755
"1805",2002,"COMPLETED COLLEGE","Employed Mothers","suffer","Conventional",0.485795707700425,0.434310842732788,0.537280572668062
"1806",2002,"COMPLETED COLLEGE","Employed Mothers","suffer","Feminist",0.514204292299575,0.462719427331938,0.565689157267212
"1807",2002,"COMPLETED COLLEGE","Employed Mothers","warm","Conventional",0.275921766130947,0.231335482712732,0.320508049549162
"1808",2002,"COMPLETED COLLEGE","Employed Mothers","warm","Feminist",0.724078233869053,0.679491950450838,0.768664517287268
"1809",2003,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.420290919954543,0.313273607223969,0.527308232685118
"1810",2003,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.579709080045457,0.472691767314882,0.686726392776031
"1811",2003,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Conventional",0.306426727747507,0.205132686882085,0.407720768612928
"1812",2003,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Feminist",0.693573272252494,0.592279231387072,0.794867313117915
"1813",2003,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.539904335359015,0.484808417426028,0.595000253292002
"1814",2003,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.460095664640985,0.404999746707998,0.515191582573972
"1815",2003,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Conventional",0.305933385149405,0.255054837171889,0.356811933126921
"1816",2003,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Feminist",0.694066614850595,0.643188066873079,0.744945162828111
"1817",2003,"SOME COLLEGE","Employed Mothers","suffer","Conventional",0.447854307972157,0.381240756857052,0.514467859087263
"1818",2003,"SOME COLLEGE","Employed Mothers","suffer","Feminist",0.552145692027843,0.485532140912737,0.618759243142948
"1819",2003,"SOME COLLEGE","Employed Mothers","warm","Conventional",0.304790160962144,0.244655391706141,0.364924930218147
"1820",2003,"SOME COLLEGE","Employed Mothers","warm","Feminist",0.695209839037856,0.635075069781853,0.755344608293859
"1821",2003,"COMPLETED COLLEGE","Employed Mothers","suffer","Conventional",0.455356052951519,0.408446927800713,0.502265178102325
"1822",2003,"COMPLETED COLLEGE","Employed Mothers","suffer","Feminist",0.544643947048481,0.497734821897675,0.591553072199287
"1823",2003,"COMPLETED COLLEGE","Employed Mothers","warm","Conventional",0.310015156228471,0.266544234404549,0.353486078052393
"1824",2003,"COMPLETED COLLEGE","Employed Mothers","warm","Feminist",0.689984843771529,0.646513921947607,0.733455765595451
"1825",2004,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.438070218263681,0.328625142645686,0.547515293881676
"1826",2004,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.561929781736319,0.452484706118324,0.671374857354314
"1827",2004,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Conventional",0.31726050804513,0.213175225740405,0.421345790349856
"1828",2004,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Feminist",0.68273949195487,0.578654209650144,0.786824774259595
"1829",2004,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.49150336500928,0.43543069671468,0.547576033303879
"1830",2004,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.508496634990721,0.452423966696121,0.56456930328532
"1831",2004,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Conventional",0.291254285222097,0.239867144609142,0.342641425835052
"1832",2004,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Feminist",0.708745714777903,0.657358574164948,0.760132855390858
"1833",2004,"SOME COLLEGE","Employed Mothers","suffer","Conventional",0.483620615219702,0.416996163801286,0.550245066638118
"1834",2004,"SOME COLLEGE","Employed Mothers","suffer","Feminist",0.516379384780298,0.449754933361882,0.583003836198714
"1835",2004,"SOME COLLEGE","Employed Mothers","warm","Conventional",0.340948955194804,0.278653440019875,0.403244470369732
"1836",2004,"SOME COLLEGE","Employed Mothers","warm","Feminist",0.659051044805196,0.596755529630268,0.721346559980125
"1837",2004,"COMPLETED COLLEGE","Employed Mothers","suffer","Conventional",0.467725065279608,0.423516680369551,0.511933450189666
"1838",2004,"COMPLETED COLLEGE","Employed Mothers","suffer","Feminist",0.532274934720392,0.488066549810335,0.57648331963045
"1839",2004,"COMPLETED COLLEGE","Employed Mothers","warm","Conventional",0.309846268374809,0.268932670404234,0.350759866345384
"1840",2004,"COMPLETED COLLEGE","Employed Mothers","warm","Feminist",0.690153731625191,0.649240133654617,0.731067329595766
"1841",2005,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.502739988725196,0.389640266761308,0.615839710689083
"1842",2005,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.497260011274804,0.384160289310917,0.610359733238692
"1843",2005,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Conventional",0.223581235748304,0.138693852376916,0.308468619119692
"1844",2005,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Feminist",0.776418764251696,0.691531380880309,0.861306147623084
"1845",2005,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.500702491364065,0.447630061942421,0.553774920785708
"1846",2005,"COMPLETED HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.499297508635935,0.446225079214292,0.552369938057579
"1847",2005,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Conventional",0.368697400621018,0.317184311884758,0.420210489357278
"1848",2005,"COMPLETED HIGH SCHOOL","Employed Mothers","warm","Feminist",0.631302599378982,0.579789510642722,0.682815688115242
"1849",2005,"SOME COLLEGE","Employed Mothers","suffer","Conventional",0.480824922740334,0.41891588324688,0.542733962233787
"1850",2005,"SOME COLLEGE","Employed Mothers","suffer","Feminist",0.519175077259666,0.457266037766213,0.58108411675312
"1851",2005,"SOME COLLEGE","Employed Mothers","warm","Conventional",0.283702694985937,0.227033013000232,0.340372376971642
"1852",2005,"SOME COLLEGE","Employed Mothers","warm","Feminist",0.716297305014063,0.659627623028358,0.772966986999768
"1853",2005,"COMPLETED COLLEGE","Employed Mothers","suffer","Conventional",0.474788261770072,0.429520144837718,0.520056378702425
"1854",2005,"COMPLETED COLLEGE","Employed Mothers","suffer","Feminist",0.525211738229928,0.479943621297574,0.570479855162282
"1855",2005,"COMPLETED COLLEGE","Employed Mothers","warm","Conventional",0.331480106150441,0.287776364355936,0.375183847944946
"1856",2005,"COMPLETED COLLEGE","Employed Mothers","warm","Feminist",0.668519893849559,0.624816152055054,0.712223635644064
"1857",2006,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Conventional",0.454576214065646,0.355858096502772,0.55329433162852
"1858",2006,"LESS THAN HIGH SCHOOL","Employed Mothers","suffer","Feminist",0.545423785934354,0.44670566837148,0.644141903497228
"1859",2006,"LESS THAN HIGH SCHOOL","Employed Mothers","warm","Conventional",0.333157490956358,0.235369599927358,0.430945381985358
