"","year","race","sphere","variable","val","prop","prop_low","prop_upp"
"902",1998,"Black","Employed Mothers","suffer","Feminist",0.688257602474998,0.629079059862567,0.74743614508743
"903",1998,"Black","Employed Mothers","warm","Conventional",0.140496380361796,0.0972563220584681,0.183736438665125
"904",1998,"Black","Employed Mothers","warm","Feminist",0.859503619638204,0.816263561334875,0.902743677941532
"905",1998,"White","Employed Mothers","suffer","Conventional",0.535706088252127,0.504720109964641,0.566692066539613
"906",1998,"White","Employed Mothers","suffer","Feminist",0.464293911747873,0.433307933460387,0.495279890035359
"907",1998,"White","Employed Mothers","warm","Conventional",0.323375983456495,0.294430058998724,0.352321907914265
"908",1998,"White","Employed Mothers","warm","Feminist",0.676624016543505,0.647678092085735,0.705569941001276
"909",1999,"Black","Employed Mothers","suffer","Conventional",0.343447203846802,0.274497369378644,0.412397038314959
"910",1999,"Black","Employed Mothers","suffer","Feminist",0.656552796153198,0.58760296168504,0.725502630621356
"911",1999,"Black","Employed Mothers","warm","Conventional",0.152953488646199,0.104711953463723,0.201195023828676
"912",1999,"Black","Employed Mothers","warm","Feminist",0.8470465113538,0.798804976171324,0.895288046536277
"913",1999,"White","Employed Mothers","suffer","Conventional",0.51476425404005,0.48199497097166,0.547533537108439
"914",1999,"White","Employed Mothers","suffer","Feminist",0.485235745959951,0.452466462891561,0.51800502902834
"915",1999,"White","Employed Mothers","warm","Conventional",0.322940245309952,0.292553559144461,0.353326931475444
"916",1999,"White","Employed Mothers","warm","Feminist",0.677059754690048,0.646673068524556,0.707446440855539
"917",2000,"Black","Employed Mothers","suffer","Conventional",0.336317209718272,0.264723726839968,0.407910692596577
"918",2000,"Black","Employed Mothers","suffer","Feminist",0.663682790281728,0.592089307403423,0.735276273160032
"919",2000,"Black","Employed Mothers","warm","Conventional",0.170189981919523,0.114212959582049,0.226167004256998
"920",2000,"Black","Employed Mothers","warm","Feminist",0.829810018080477,0.773832995743002,0.885787040417951
"921",2000,"White","Employed Mothers","suffer","Conventional",0.534155019352676,0.498618303087498,0.569691735617854
"922",2000,"White","Employed Mothers","suffer","Feminist",0.465844980647324,0.430308264382146,0.501381696912502
"923",2000,"White","Employed Mothers","warm","Conventional",0.329084533090366,0.295663324321226,0.362505741859506
"924",2000,"White","Employed Mothers","warm","Feminist",0.670915466909634,0.637494258140494,0.704336675678774
"925",2001,"Black","Employed Mothers","suffer","Conventional",0.352300194591837,0.27402753050118,0.430572858682494
"926",2001,"Black","Employed Mothers","suffer","Feminist",0.647699805408163,0.569427141317506,0.72597246949882
"927",2001,"Black","Employed Mothers","warm","Conventional",0.171164751282542,0.111884532508869,0.230444970056215
"928",2001,"Black","Employed Mothers","warm","Feminist",0.828835248717458,0.769555029943785,0.888115467491131
"929",2001,"White","Employed Mothers","suffer","Conventional",0.53931010715642,0.503032430225066,0.575587784087774
"930",2001,"White","Employed Mothers","suffer","Feminist",0.46068989284358,0.424412215912226,0.496967569774934
"931",2001,"White","Employed Mothers","warm","Conventional",0.338570648424287,0.303972643513447,0.373168653335127
"932",2001,"White","Employed Mothers","warm","Feminist",0.661429351575713,0.626831346664873,0.696027356486553
"933",2002,"Black","Employed Mothers","suffer","Conventional",0.282654088191155,0.206058181963182,0.359249994419128
"934",2002,"Black","Employed Mothers","suffer","Feminist",0.717345911808845,0.640750005580872,0.793941818036818
"935",2002,"Black","Employed Mothers","warm","Conventional",0.150728610738681,0.0940755630191489,0.207381658458212
"936",2002,"Black","Employed Mothers","warm","Feminist",0.849271389261319,0.792618341541788,0.905924436980851
"937",2002,"White","Employed Mothers","suffer","Conventional",0.488140902532005,0.453072836177775,0.523208968886235
"938",2002,"White","Employed Mothers","suffer","Feminist",0.511859097467995,0.476791031113765,0.546927163822224
"939",2002,"White","Employed Mothers","warm","Conventional",0.296823047467205,0.265468629786801,0.328177465147608
"940",2002,"White","Employed Mothers","warm","Feminist",0.703176952532795,0.671822534852392,0.734531370213199
"941",2003,"Black","Employed Mothers","suffer","Conventional",0.359700542634486,0.291621680146969,0.427779405122003
"942",2003,"Black","Employed Mothers","suffer","Feminist",0.640299457365514,0.572220594877997,0.708378319853031
"943",2003,"Black","Employed Mothers","warm","Conventional",0.150861406382992,0.101055176503345,0.200667636262639
"944",2003,"Black","Employed Mothers","warm","Feminist",0.849138593617008,0.799332363737361,0.898944823496655
"945",2003,"White","Employed Mothers","suffer","Conventional",0.499959315112561,0.465983018036426,0.533935612188696
"946",2003,"White","Employed Mothers","suffer","Feminist",0.500040684887439,0.466064387811304,0.534016981963574
"947",2003,"White","Employed Mothers","warm","Conventional",0.335284903963884,0.303753634260037,0.366816173667731
"948",2003,"White","Employed Mothers","warm","Feminist",0.664715096036116,0.633183826332269,0.696246365739963
"949",2004,"Black","Employed Mothers","suffer","Conventional",0.365195631948065,0.296179656056067,0.434211607840062
"950",2004,"Black","Employed Mothers","suffer","Feminist",0.634804368051935,0.565788392159938,0.703820343943933
"951",2004,"Black","Employed Mothers","warm","Conventional",0.183915268857143,0.129408096875345,0.238422440838941
"952",2004,"Black","Employed Mothers","warm","Feminist",0.816084731142857,0.761577559161059,0.870591903124655
"953",2004,"White","Employed Mothers","suffer","Conventional",0.494067047525315,0.461542892801848,0.526591202248782
"954",2004,"White","Employed Mothers","suffer","Feminist",0.505932952474685,0.473408797751218,0.538457107198152
"955",2004,"White","Employed Mothers","warm","Conventional",0.332335805542835,0.301790784276263,0.362880826809407
"956",2004,"White","Employed Mothers","warm","Feminist",0.667664194457165,0.637119173190593,0.698209215723737
"957",2005,"Black","Employed Mothers","suffer","Conventional",0.320613096270542,0.251438713957362,0.389787478583722
"958",2005,"Black","Employed Mothers","suffer","Feminist",0.679386903729458,0.610212521416278,0.748561286042638
"959",2005,"Black","Employed Mothers","warm","Conventional",0.214151183594464,0.153509535330658,0.274792831858269
"960",2005,"Black","Employed Mothers","warm","Feminist",0.785848816405536,0.725207168141731,0.846490464669342
"961",2005,"White","Employed Mothers","suffer","Conventional",0.512493802337749,0.481001796561902,0.543985808113596
"962",2005,"White","Employed Mothers","suffer","Feminist",0.487506197662251,0.456014191886404,0.518998203438098
"963",2005,"White","Employed Mothers","warm","Conventional",0.342332402415715,0.312057392502008,0.372607412329423
"964",2005,"White","Employed Mothers","warm","Feminist",0.657667597584285,0.627392587670577,0.687942607497992
"965",2006,"Black","Employed Mothers","suffer","Conventional",0.379119002837195,0.304444104099573,0.453793901574817
"966",2006,"Black","Employed Mothers","suffer","Feminist",0.620880997162805,0.546206098425183,0.695555895900427
"967",2006,"Black","Employed Mothers","warm","Conventional",0.252887414812068,0.187074457739021,0.318700371885115
"968",2006,"Black","Employed Mothers","warm","Feminist",0.747112585187932,0.681299628114885,0.812925542260979
"969",2006,"White","Employed Mothers","suffer","Conventional",0.485513954151015,0.453479911925534,0.517547996376495
"970",2006,"White","Employed Mothers","suffer","Feminist",0.514486045848985,0.482452003623505,0.546520088074466
"971",2006,"White","Employed Mothers","warm","Conventional",0.325050658946866,0.294844269368048,0.355257048525684
"972",2006,"White","Employed Mothers","warm","Feminist",0.674949341053134,0.644742951474316,0.705155730631952
"973",2007,"Black","Employed Mothers","suffer","Conventional",0.309393551013105,0.238823829888402,0.379963272137808
"974",2007,"Black","Employed Mothers","suffer","Feminist",0.690606448986895,0.620036727862192,0.761176170111598
"975",2007,"Black","Employed Mothers","warm","Conventional",0.237042974373882,0.171896176852601,0.302189771895163
"976",2007,"Black","Employed Mothers","warm","Feminist",0.762957025626118,0.697810228104837,0.828103823147399
"977",2007,"White","Employed Mothers","suffer","Conventional",0.4894551242126,0.457814502607691,0.521095745817509
"978",2007,"White","Employed Mothers","suffer","Feminist",0.5105448757874,0.478904254182491,0.542185497392309
"979",2007,"White","Employed Mothers","warm","Conventional",0.309729964101785,0.280763519071689,0.338696409131881
"980",2007,"White","Employed Mothers","warm","Feminist",0.690270035898215,0.661303590868119,0.719236480928311
"981",2008,"Black","Employed Mothers","suffer","Conventional",0.352759632254984,0.2833890943339,0.422130170176069
"982",2008,"Black","Employed Mothers","suffer","Feminist",0.647240367745016,0.577869829823931,0.7166109056661
"983",2008,"Black","Employed Mothers","warm","Conventional",0.179836523910687,0.123326608860133,0.236346438961241
"984",2008,"Black","Employed Mothers","warm","Feminist",0.820163476089313,0.763653561038759,0.876673391139867
"985",2008,"White","Employed Mothers","suffer","Conventional",0.454164539285367,0.418541322791237,0.489787755779496
"986",2008,"White","Employed Mothers","suffer","Feminist",0.545835460714633,0.510212244220504,0.581458677208763
"987",2008,"White","Employed Mothers","warm","Conventional",0.311282830649273,0.278263477264928,0.344302184033618
"988",2008,"White","Employed Mothers","warm","Feminist",0.688717169350727,0.655697815966382,0.721736522735072
"989",2009,"Black","Employed Mothers","suffer","Conventional",0.39826792987601,0.311961034080033,0.484574825671987
"990",2009,"Black","Employed Mothers","suffer","Feminist",0.60173207012399,0.515425174328012,0.688038965919967
"991",2009,"Black","Employed Mothers","warm","Conventional",0.209161100726414,0.134535605482275,0.283786595970552
"992",2009,"Black","Employed Mothers","warm","Feminist",0.790838899273586,0.716213404029448,0.865464394517725
"993",2009,"White","Employed Mothers","suffer","Conventional",0.420246802019844,0.383721522306336,0.456772081733352
"994",2009,"White","Employed Mothers","suffer","Feminist",0.579753197980156,0.543227918266648,0.616278477693664
"995",2009,"White","Employed Mothers","warm","Conventional",0.275513492538248,0.242181773264648,0.308845211811848
"996",2009,"White","Employed Mothers","warm","Feminist",0.724486507461752,0.691154788188152,0.757818226735352
"997",2010,"Black","Employed Mothers","suffer","Conventional",0.377082330606876,0.3004277706694,0.453736890544351
"998",2010,"Black","Employed Mothers","suffer","Feminist",0.622917669393124,0.546263109455649,0.6995722293306
"999",2010,"Black","Employed Mothers","warm","Conventional",0.308318568991753,0.227690221064429,0.388946916919077
"1000",2010,"Black","Employed Mothers","warm","Feminist",0.691681431008247,0.611053083080923,0.772309778935571
"1001",2010,"White","Employed Mothers","suffer","Conventional",0.46303940047681,0.428065543183825,0.498013257769795
"1002",2010,"White","Employed Mothers","suffer","Feminist",0.53696059952319,0.501986742230205,0.571934456816175
"1003",2010,"White","Employed Mothers","warm","Conventional",0.307668014126057,0.275835081877341,0.339500946374774
"1004",2010,"White","Employed Mothers","warm","Feminist",0.692331985873943,0.660499053625226,0.724164918122659
"1005",2011,"Black","Employed Mothers","suffer","Conventional",0.386627048425559,0.31641471689328,0.456839379957837
"1006",2011,"Black","Employed Mothers","suffer","Feminist",0.613372951574441,0.543160620042163,0.68358528310672
"1007",2011,"Black","Employed Mothers","warm","Conventional",0.188006950401588,0.133122536372392,0.242891364430785
"1008",2011,"Black","Employed Mothers","warm","Feminist",0.811993049598412,0.757108635569215,0.866877463627608
"1009",2011,"White","Employed Mothers","suffer","Conventional",0.450754544333551,0.414700022595788,0.486809066071314
"1010",2011,"White","Employed Mothers","suffer","Feminist",0.549245455666449,0.513190933928686,0.585299977404212
"1011",2011,"White","Employed Mothers","warm","Conventional",0.296849142122745,0.263739707600502,0.329958576644988
"1012",2011,"White","Employed Mothers","warm","Feminist",0.703150857877255,0.670041423355012,0.736260292399498
"1013",2012,"Black","Employed Mothers","suffer","Conventional",0.398652763617938,0.304247904935705,0.493057622300171
"1014",2012,"Black","Employed Mothers","suffer","Feminist",0.601347236382062,0.506942377699829,0.695752095064295
"1015",2012,"Black","Employed Mothers","warm","Conventional",0.303323049220409,0.217910912627807,0.38873518581301
"1016",2012,"Black","Employed Mothers","warm","Feminist",0.696676950779591,0.61126481418699,0.782089087372193
"1017",2012,"White","Employed Mothers","suffer","Conventional",0.405638110760181,0.369708952051236,0.441567269469126
"1018",2012,"White","Employed Mothers","suffer","Feminist",0.594361889239819,0.558432730530874,0.630291047948764
"1019",2012,"White","Employed Mothers","warm","Conventional",0.276973625111037,0.243851136583437,0.310096113638637
"1020",2012,"White","Employed Mothers","warm","Feminist",0.723026374888963,0.689903886361363,0.756148863416564
"1021",2013,"Black","Employed Mothers","suffer","Conventional",0.353918253443574,0.272880723477842,0.434955783409306
"1022",2013,"Black","Employed Mothers","suffer","Feminist",0.646081746556426,0.565044216590694,0.727119276522158
"1023",2013,"Black","Employed Mothers","warm","Conventional",0.23827683922877,0.167012527340645,0.309541151116894
"1024",2013,"Black","Employed Mothers","warm","Feminist",0.76172316077123,0.690458848883106,0.832987472659354
"1025",2013,"White","Employed Mothers","suffer","Conventional",0.402512013989566,0.367334881800328,0.437689146178804
"1026",2013,"White","Employed Mothers","suffer","Feminist",0.597487986010434,0.562310853821196,0.632665118199672
"1027",2013,"White","Employed Mothers","warm","Conventional",0.255855999231813,0.224378363197038,0.287333635266588
"1028",2013,"White","Employed Mothers","warm","Feminist",0.744144000768187,0.712666364733412,0.775621636802961
"1029",2014,"Black","Employed Mothers","suffer","Conventional",0.404678850083765,0.323696540752171,0.485661159415359
"1030",2014,"Black","Employed Mothers","suffer","Feminist",0.595321149916235,0.514338840584641,0.676303459247829
"1031",2014,"Black","Employed Mothers","warm","Conventional",0.177639111376241,0.117060886081938,0.238217336670543
"1032",2014,"Black","Employed Mothers","warm","Feminist",0.822360888623759,0.761782663329457,0.882939113918062
"1033",2014,"White","Employed Mothers","suffer","Conventional",0.391400083540314,0.353582258376735,0.429217908703892
"1034",2014,"White","Employed Mothers","suffer","Feminist",0.608599916459686,0.570782091296108,0.646417741623265
"1035",2014,"White","Employed Mothers","warm","Conventional",0.241577679355614,0.207775467836919,0.275379890874308
"1036",2014,"White","Employed Mothers","warm","Feminist",0.758422320644386,0.724620109125692,0.792224532163081
"1037",2015,"Black","Employed Mothers","suffer","Conventional",0.388914392756401,0.311477540064743,0.466351245448059
"1038",2015,"Black","Employed Mothers","suffer","Feminist",0.611085607243599,0.533648754551941,0.688522459935256
"1039",2015,"Black","Employed Mothers","warm","Conventional",0.217476620125245,0.1509405567508,0.28401268349969
"1040",2015,"Black","Employed Mothers","warm","Feminist",0.782523379874755,0.71598731650031,0.8490594432492
"1041",2015,"White","Employed Mothers","suffer","Conventional",0.395483335377634,0.357969803103024,0.432996867652244
"1042",2015,"White","Employed Mothers","suffer","Feminist",0.604516664622366,0.567003132347756,0.642030196896976
"1043",2015,"White","Employed Mothers","warm","Conventional",0.248850039031115,0.217014057162928,0.280686020899302
"1044",2015,"White","Employed Mothers","warm","Feminist",0.751149960968885,0.719313979100698,0.782985942837072
"1045",2016,"Black","Employed Mothers","suffer","Conventional",0.36948220184051,0.290149531313425,0.448814872367595
"1046",2016,"Black","Employed Mothers","suffer","Feminist",0.63051779815949,0.551185127632405,0.709850468686575
"1047",2016,"Black","Employed Mothers","warm","Conventional",0.238687829257515,0.171507947664999,0.30586771085003
"1048",2016,"Black","Employed Mothers","warm","Feminist",0.761312170742485,0.69413228914997,0.828492052335001
"1049",2016,"White","Employed Mothers","suffer","Conventional",0.342930022132732,0.304095714995019,0.381764329270446
"1050",2016,"White","Employed Mothers","suffer","Feminist",0.657069977867268,0.618235670729554,0.695904285004981
"1051",2016,"White","Employed Mothers","warm","Conventional",0.235093829689915,0.201395896932858,0.268791762446972
"1052",2016,"White","Employed Mothers","warm","Feminist",0.764906170310085,0.731208237553028,0.798604103067142
"1053",2017,"Black","Employed Mothers","suffer","Conventional",0.349956360114782,0.264518024322135,0.435394695907429
"1054",2017,"Black","Employed Mothers","suffer","Feminist",0.650043639885218,0.564605304092571,0.735481975677865
"1055",2017,"Black","Employed Mothers","warm","Conventional",0.202716612019823,0.138877232008017,0.266555992031629
"1056",2017,"Black","Employed Mothers","warm","Feminist",0.797283387980177,0.733444007968371,0.861122767991983
"1057",2017,"White","Employed Mothers","suffer","Conventional",0.361504152452126,0.321069591525587,0.401938713378665
"1058",2017,"White","Employed Mothers","suffer","Feminist",0.638495847547874,0.598061286621335,0.678930408474413
"1059",2017,"White","Employed Mothers","warm","Conventional",0.208781271147562,0.174066738945092,0.243495803350032
"1060",2017,"White","Employed Mothers","warm","Feminist",0.791218728852438,0.756504196649968,0.825933261054908
